Emission Type,Region,Year,Value
Methane,Montana,2022,9.205524791205152
Land use and forestry carbon stock change,Montana,1990,21.587943433554205
Land use and forestry carbon stock change,Montana,1991,25.19812713956068
Land use and forestry carbon stock change,Montana,1992,19.314141383713316
Land use and forestry carbon stock change,Montana,1993,19.366371426545683
Land use and forestry carbon stock change,Montana,1994,10.120503434296324
Land use and forestry carbon stock change,Montana,1995,14.166938906369325
Land use and forestry carbon stock change,Montana,1996,12.127979630093977
Land use and forestry carbon stock change,Montana,1997,21.026035658836975
Land use and forestry carbon stock change,Montana,1998,17.48860607438652
Land use and forestry carbon stock change,Montana,1999,20.94449021329633
Land use and forestry carbon stock change,Montana,2000,9.992885531540812
Land use and forestry carbon stock change,Montana,2001,18.127322747508497
Land use and forestry carbon stock change,Montana,2002,14.020294211028322
Land use and forestry carbon stock change,Montana,2003,13.43670475064677
Land use and forestry carbon stock change,Montana,2004,15.155124000775198
Land use and forestry carbon stock change,Montana,2005,14.551197352372762
Land use and forestry carbon stock change,Montana,2006,12.973056542021704
Land use and forestry carbon stock change,Montana,2007,14.674410797193898
Land use and forestry carbon stock change,Montana,2008,12.963303516589855
Land use and forestry carbon stock change,Montana,2009,16.843030925833723
Land use and forestry carbon stock change,Montana,2010,22.970763838726132
Land use and forestry carbon stock change,Montana,2011,15.83016301789498
Land use and forestry carbon stock change,Montana,2012,5.223830869892825
Land use and forestry carbon stock change,Montana,2013,16.657294254337955
Land use and forestry carbon stock change,Montana,2014,12.450852894717348
Land use and forestry carbon stock change,Montana,2015,13.95510641316241
Land use and forestry carbon stock change,Montana,2016,25.477543476771594
Land use and forestry carbon stock change,Montana,2017,15.302393233927065
Land use and forestry carbon stock change,Montana,2018,22.028038268449535
Land use and forestry carbon stock change,Montana,2019,16.71850883892502
Land use and forestry carbon stock change,Montana,2020,11.939788663629418
Land use and forestry carbon stock change,Montana,2021,6.869295082774962
Land use and forestry carbon stock change,Montana,2022,8.883022977252374
Fluorinated gases,Montana,1990,2.13265693535875
Fluorinated gases,Montana,1991,1.898285054787901
Fluorinated gases,Montana,1992,1.8306532937577744
Fluorinated gases,Montana,1993,1.6976236914696503
Fluorinated gases,Montana,1994,2.1491799213380216
Fluorinated gases,Montana,1995,2.071911328107598
Fluorinated gases,Montana,1996,1.786493402876652
Fluorinated gases,Montana,1997,1.670885327491939
Fluorinated gases,Montana,1998,1.60501550339427
Fluorinated gases,Montana,1999,1.6240685294134334
Fluorinated gases,Montana,2000,1.8808954880890536
Fluorinated gases,Montana,2001,0.5743110429454791
Fluorinated gases,Montana,2002,0.952781273267764
Fluorinated gases,Montana,2003,0.7292753901097866
Fluorinated gases,Montana,2004,0.6687721750837585
Fluorinated gases,Montana,2005,0.6087987584839721
Fluorinated gases,Montana,2006,0.5745527595807179
Fluorinated gases,Montana,2007,0.7677398610650583
Fluorinated gases,Montana,2008,0.7584116388017235
Fluorinated gases,Montana,2009,0.576395613128102
Fluorinated gases,Montana,2010,0.4770087809650889
Fluorinated gases,Montana,2011,0.43075652121020275
Fluorinated gases,Montana,2012,0.487207220831154
Fluorinated gases,Montana,2013,0.414777829111363
Fluorinated gases,Montana,2014,0.3992408820679531
Fluorinated gases,Montana,2015,0.36912051487551967
Fluorinated gases,Montana,2016,0.3497187964203947
Fluorinated gases,Montana,2017,0.33299832110107797
Fluorinated gases,Montana,2018,0.3657802993804362
Fluorinated gases,Montana,2019,0.3642181949018497
Fluorinated gases,Montana,2020,0.4499213903643103
Fluorinated gases,Montana,2021,0.463948605557679
Fluorinated gases,Montana,2022,0.4691424933143401
Net total,Montana,1990,73.5683622390396
Net total,Montana,1991,78.84706531025935
Net total,Montana,1992,73.2611004909421
Net total,Montana,1993,72.59822746206156
Net total,Montana,1994,66.20674593705101
Net total,Montana,1995,70.73185496095888
Net total,Montana,1996,65.69054221652546
Net total,Montana,1997,77.39338963220403
Net total,Montana,1998,74.77463258365064
Net total,Montana,1999,79.52545373057661
Net total,Montana,2000,68.37566231519841
Net total,Montana,2001,74.30938042478911
Net total,Montana,2002,69.37132633267396
Net total,Montana,2003,73.65833132938057
Net total,Montana,2004,75.1870800301057
Net total,Montana,2005,75.21870033081676
Net total,Montana,2006,75.11507518422437
Net total,Montana,2007,79.8829929765265
Net total,Montana,2008,74.49902364187822
Net total,Montana,2009,75.6428022105643
Net total,Montana,2010,83.27634370739007
Net total,Montana,2011,74.58218123364061
Net total,Montana,2012,58.83781993415025
Net total,Montana,2013,73.9110811261236
Net total,Montana,2014,72.64321974161113
Net total,Montana,2015,72.96856206654014
Net total,Montana,2016,81.15750820775467
Net total,Montana,2017,74.32418913793529
Net total,Montana,2018,79.46700692355905
Net total,Montana,2019,76.73782487346581
Net total,Montana,2020,61.51725756728287
Net total,Montana,2021,61.30091745539287
Net total,Montana,2022,62.62700401769718
Gross total,Montana,1990,51.064380479007426
Gross total,Montana,1991,52.65831394066768
Gross total,Montana,1992,53.08631479728561
Gross total,Montana,1993,52.3825931699736
Gross total,Montana,1994,54.83845113426049
Gross total,Montana,1995,55.66681770003264
Gross total,Montana,1996,52.551118518009766
Gross total,Montana,1997,55.41618181060132
Gross total,Montana,1998,56.244889646621274
Gross total,Montana,1999,57.57104397489251
Gross total,Montana,2000,55.43492540390584
Gross total,Montana,2001,54.43949903613866
Gross total,Montana,2002,54.23564280430125
Gross total,Montana,2003,56.52220089502926
Gross total,Montana,2004,58.96858586083667
Gross total,Montana,2005,59.40349603062099
Gross total,Montana,2006,59.83553116841269
Gross total,Montana,2007,61.725255667549625
Gross total,Montana,2008,60.352159146788054
Gross total,Montana,2009,57.53588444056776
Gross total,Montana,2010,59.161443343396
Gross total,Montana,2011,57.26464126748174
Gross total,Montana,2012,51.58988671644177
Gross total,Montana,2013,55.895457906622305
Gross total,Montana,2014,59.063184905556795
Gross total,Montana,2015,56.781546587327064
Gross total,Montana,2016,54.484693187916
Gross total,Montana,2017,55.38080118106364
Gross total,Montana,2018,56.03073517231607
Gross total,Montana,2019,58.891435067897376
Gross total,Montana,2020,48.203100195518864
Gross total,Montana,2021,51.872864321701265
Gross total,Montana,2022,52.27362607780977
Carbon dioxide,National,1990,5131.6499179338425
Carbon dioxide,National,1991,5076.301372895377
Carbon dioxide,National,1992,5178.730810349306
Carbon dioxide,National,1993,5279.479607083444
Carbon dioxide,National,1994,5361.823147195187
Carbon dioxide,National,1995,5425.799248327825
Carbon dioxide,National,1996,5601.058061004427
Carbon dioxide,National,1997,5673.108955423774
Carbon dioxide,National,1998,5736.32525305614
Carbon dioxide,National,1999,5800.249574243415
Carbon dioxide,National,2000,6023.128148177368
Carbon dioxide,National,2001,5903.534232335323
Carbon dioxide,National,2002,5947.794809772602
Carbon dioxide,National,2003,6006.415938818053
Carbon dioxide,National,2004,6111.521392152836
Carbon dioxide,National,2005,6126.864113281883
Carbon dioxide,National,2006,6045.302994353958
Carbon dioxide,National,2007,6121.520898451957
Carbon dioxide,National,2008,5919.210138868001
Carbon dioxide,National,2009,5486.088761414115
Carbon dioxide,National,2010,5668.7421789052505
Carbon dioxide,National,2011,5540.330908188884
Carbon dioxide,National,2012,5332.810817220715
Carbon dioxide,National,2013,5473.655694441368
Carbon dioxide,National,2014,5529.8840736858265
Carbon dioxide,National,2015,5368.292857288843
Carbon dioxide,National,2016,5246.402925026022
Carbon dioxide,National,2017,5196.539832030505
Carbon dioxide,National,2018,5362.191228217139
Carbon dioxide,National,2019,5234.488240055776
Carbon dioxide,National,2020,4688.969207232187
Carbon dioxide,National,2021,5017.20207944591
Carbon dioxide,National,2022,5053.018688900267
Methane,National,1990,924.8021667986724
Methane,National,1991,931.8612843240988
Methane,National,1992,927.8457827004688
Methane,National,1993,915.5187732488504
Methane,National,1994,926.0126989770972
Methane,National,1995,916.6676063531028
Methane,National,1996,913.58901541579
Methane,National,1997,897.6526519871315
Methane,National,1998,885.9815135416392
Methane,National,1999,868.3379487994176
Methane,National,2000,871.4393918356757
Methane,National,2001,858.5622078073964
Methane,National,2002,859.1477107186428
Methane,National,2003,856.2082644764068
Methane,National,2004,859.5407094742161
Methane,National,2005,853.9660890414976
Methane,National,2006,861.13600428016
Methane,National,2007,867.2748378352492
Methane,National,2008,875.0988113608132
Methane,National,2009,862.5008300814416
Methane,National,2010,858.4399590132659
Methane,National,2011,831.8817328990392
Methane,National,2012,819.2691325030128
Methane,National,2013,821.772003022292
Methane,National,2014,814.1108848837355
Methane,National,2015,828.0560264655337
Methane,National,2016,796.5243531172424
Methane,National,2017,817.1265332832224
Methane,National,2018,827.005199941144
Methane,National,2019,806.8325925774409
Methane,National,2020,794.6540700188804
Methane,National,2021,782.5839122180828
Methane,National,2022,760.794196966888
Nitrous oxide,National,1990,412.9917545178885
Nitrous oxide,National,1991,402.8699571730595
